id,X,Y,NN
2409,30.40388687,-2.112885821,140
2410,30.39116113,-2.116502916,133
2411,30.54437361,-2.258644322,126
2412,30.58256278,-2.206503434,154
2413,30.54640015,-2.22457376,162
2414,30.44559505,-2.316755803,137
2415,30.47600456,-2.255901667,138
2416,30.49802545,-2.263901625,148
2417,30.56592716,-2.092470275,151
2418,30.49600163,-2.05068432,144
2419,30.54312397,-2.077842811,160
2420,30.63515076,-2.145374028,162
2421,30.63194556,-2.17052461,150
2422,30.58497081,-2.176241457,156
2423,30.28139474,-2.199247384,134
2424,30.29122158,-2.137787333,138
2425,30.27397868,-2.187806219,142
2426,30.49506086,-2.104779333,145
2427,30.47867979,-2.066214987,128
2428,30.47108186,-2.095696133,147
2429,30.40134171,-2.222581958,142
2430,30.40826638,-2.220983005,152
2431,30.43223949,-2.243837777,136
2432,30.36607901,-2.170081664,137
2433,30.38730467,-2.170628234,148
2434,30.38355115,-2.160751697,134
2435,30.22222901,-1.369965683,145
2436,30.17016548,-1.410646758,149
2437,30.21274691,-1.390733124,137
2438,30.17630325,-1.337586267,145
2439,30.19709831,-1.361710375,153
2440,30.16655899,-1.369153837,157
2441,30.54742415,-1.459792952,123
2442,30.70539908,-1.418801707,127
2443,30.40649055,-1.502281704,152
2444,30.27215,-1.472557621,139
2445,30.31697836,-1.479064154,144
2446,30.35049852,-1.487014613,132
2447,30.13493111,-1.479163499,176
2448,30.13953906,-1.381885492,179
2449,30.10086208,-1.416016561,185
2450,30.46787452,-1.056064585,124
2451,30.45065825,-1.151848971,135
2452,30.43631442,-1.074077785,138
2453,30.21364293,-1.475007864,156
2454,30.22569664,-1.454728464,154
2455,30.21447681,-1.467685684,162
2456,30.17718874,-1.496484347,182
2457,30.16332437,-1.483010022,180
2458,30.16759578,-1.464641253,161
2459,30.34786658,-1.092080306,125
2460,30.39327312,-1.124108537,149
2461,30.39861151,-1.116787762,131
2462,30.29682529,-1.382037076,133
2463,30.3899568,-1.260024091,143
2464,30.38380718,-1.262541597,139
2465,30.2726375,-1.401484843,133
2466,30.26568418,-1.408431001,141
2467,30.28553547,-1.372554712,125
2468,30.29271682,-1.218327172,154
2469,30.27783306,-1.247812608,150
2470,30.30516116,-1.252488034,137
2471,30.44145561,-1.305698876,136
2472,30.4213241,-1.196273605,130
2473,30.47169629,-1.187602655,137
2474,30.24443572,-1.255920144,144
2475,30.28417313,-1.299584321,144
2476,30.23760817,-1.324484748,144
2477,30.29940958,-1.852095459,149
2478,30.2553915,-1.844883146,141
2479,30.30972178,-1.856722888,145
2480,30.28444397,-1.909760523,172
2481,30.29030241,-1.898268175,150
2482,30.28042677,-1.96226711,138
2483,30.40219969,-1.911650337,162
2484,30.40396294,-1.885303287,141
2485,30.4029419,-1.86905243,158
2486,30.30427698,-2.06709191,136
2487,30.29410666,-2.103526382,148
2488,30.3680484,-2.063063694,141
2489,30.44712623,-1.989805767,137
2490,30.4389739,-1.961557853,157
2491,30.42590752,-1.956762931,154
2492,30.43896346,-1.87552252,157
2493,30.46345731,-1.947440901,150
2494,30.43756432,-1.885551421,157
2495,30.44516295,-2.054223771,151
2496,30.47584619,-2.025119304,135
2497,30.47302047,-2.035695668,145
2498,30.39102261,-1.930607368,153
2499,30.37224058,-1.926423138,160
2500,30.38595991,-1.907542451,150
2501,30.33664394,-1.900482624,151
2502,30.33783863,-1.905837893,161
2503,30.33793871,-1.93027154,161
2504,30.294839,-2.010327774,160
2505,30.25937479,-2.022530287,147
2506,30.24931098,-1.964676599,142
2507,30.39011427,-1.989798397,152
2508,30.37383357,-1.993473303,171
2509,30.38902762,-1.987594887,135
2510,30.29444091,-2.050288345,139
2511,30.243824,-2.040779979,157
2512,30.26202094,-2.094967406,147
2513,30.30096993,-2.005448825,149
2514,30.33973631,-2.000864924,167
2515,30.3377768,-2.03367076,160
2516,30.41521566,-2.023303222,139
2517,30.37562937,-2.056045022,144
2518,30.37836459,-2.017212838,166
2519,29.38111482,-2.05619406,151
2520,29.39695145,-2.079198405,178
2521,29.41287487,-2.093196568,176
2522,29.36964766,-2.079973215,154
2523,29.50061398,-2.149518285,172
2524,29.50522886,-2.152878647,176
2525,29.53045976,-2.190144011,170
2526,29.53221835,-2.201093648,164
2527,29.25743241,-2.140578085,155
2528,29.29965202,-2.150728213,170
2529,29.26128457,-2.136919258,146
2530,29.30491987,-2.139491376,169
2531,29.40200424,-2.145374611,216
2532,29.37842593,-2.103779502,164
2533,29.45127904,-2.135153307,211
2534,29.44134408,-2.109273077,195
2535,29.23297398,-2.062274896,149
2536,29.3545389,-2.033928311,145
2537,29.23470572,-2.074519991,151
2538,29.23030435,-2.121928866,151
2539,29.3318272,-2.14508845,173
2540,29.29959383,-2.099924088,163
2541,29.28038962,-2.116811804,156
2542,29.30355151,-2.093351665,167
2543,29.57294417,-2.176078397,174
2544,29.5366676,-2.164098595,178
2545,29.53944607,-2.171966899,183
2546,29.58752988,-2.173734452,170
2547,29.57439278,-2.079050955,178
2548,29.5363004,-2.078220276,208
2549,29.6013446,-2.078500715,154
2550,29.59180377,-2.103666095,157
2551,29.44203789,-2.19286037,195
2552,29.4230244,-2.248683702,194
2553,29.44721853,-2.26751545,179
2554,29.47311816,-2.264026615,177
2555,29.43305945,-2.068299028,177
2556,29.422754,-2.077031825,166
2557,29.4423271,-2.061943407,171
2558,29.42274897,-2.04437587,162
2559,29.51790249,-2.066862061,216
2560,29.50631231,-2.084222656,208
2561,29.49853409,-2.136607279,192
2562,29.49424919,-2.108263414,203
2563,29.48754862,-2.243474416,159
2564,29.4652501,-2.231445681,218
2565,29.48071146,-2.20579749,199
2566,29.51809694,-2.227867239,152
2567,29.36001824,-2.201983863,226
2568,29.35732024,-2.120337037,206
2569,29.37062989,-2.199105999,221
2570,29.36944512,-2.147893531,239
2571,29.33551435,-2.195076896,206
2572,29.34039339,-2.215022819,229
2573,29.35504082,-2.212402498,223
2574,29.37767583,-2.26384431,195
2575,29.59029492,-1.940266918,212
2576,29.53947195,-1.973304138,234
2577,29.57992064,-1.932362909,187
2578,29.6101596,-1.927974493,175
2579,29.65237408,-1.942967256,161
2580,29.6580005,-1.927278141,143
2581,29.61677226,-1.928932181,169
2582,29.6052284,-1.956181396,202
2583,29.61677788,-1.793880513,176
2584,29.60547196,-1.796607339,183
2585,29.63496558,-1.815814879,153
2586,29.58563175,-1.780530291,212
2587,29.56144165,-1.764685281,236
2588,29.55709159,-1.806182932,227
2589,29.53367521,-1.774938434,233
2590,29.54544475,-1.799654402,206
2591,29.54050427,-1.874906208,230
2592,29.5723792,-1.85286044,229
2593,29.61927336,-1.825859465,170
2594,29.55645229,-1.87199359,213
2595,29.55059042,-1.832962945,193
2596,29.49261477,-1.883254102,246
2597,29.54001123,-1.870549704,222
2598,29.55000172,-1.849998567,212
2599,29.62557026,-1.785223419,176
2600,29.6177637,-1.749314155,167
2601,29.62269258,-1.750634169,169
2602,29.62831767,-1.803588072,166
2603,29.49636816,-1.805108906,234
2604,29.46290965,-1.830364372,267
2605,29.46771085,-1.801957289,258
2606,29.52704793,-1.822875619,201
2607,29.65319538,-1.890698283,184
2608,29.58778918,-1.903256458,182
2609,29.6105212,-1.904902927,187
2610,29.60594283,-1.902525654,201
2611,29.58596505,-1.99213282,195
2612,29.57307445,-2.004881042,191
2613,29.55843288,-2.008300651,204
2614,29.55963692,-1.993335668,197
2615,29.63664469,-1.874370958,177
2616,29.6452746,-1.871459006,176
2617,29.62242075,-1.860995267,180
2618,29.60819547,-1.848848522,177
2619,29.54949688,-2.028318946,198
2620,29.61270551,-2.02469935,152
2621,29.62884949,-2.064242131,155
2622,29.55579522,-2.036107967,183
2623,29.49372778,-1.905407766,236
2624,29.55767954,-1.906589109,221
2625,29.55086193,-1.932355553,195
2626,29.54461817,-1.9228035,225
2627,29.4178895,-1.683716416,276
2628,29.44689558,-1.546273618,318
2629,29.42635385,-1.66362233,271
2630,29.4211336,-1.616295511,231
2631,29.4529546,-1.583884759,256
2632,29.47204138,-1.609329604,251
2633,29.4763443,-1.58270174,263
2634,29.49399383,-1.5765941,262
2635,29.55747419,-1.71636769,221
2636,29.56920301,-1.740511913,211
2637,29.56319589,-1.722888856,238
2638,29.61409333,-1.73795052,161
2639,29.40462617,-1.527902854,272
2640,29.44364735,-1.530890842,362
2641,29.41411135,-1.587347696,252
2642,29.44946979,-1.5105634,401
2643,29.45470519,-1.629704536,243
2644,29.50394505,-1.654038027,261
2645,29.46338962,-1.653432691,272
2646,29.52386489,-1.657870277,228
2647,29.5483407,-1.61762036,235
2648,29.56377866,-1.590003883,251
2649,29.55007619,-1.572352116,215
2650,29.55906448,-1.596256484,232
2651,29.49870691,-1.577554113,257
2652,29.51808525,-1.603290336,240
2653,29.52701088,-1.575493803,233
2654,29.54142961,-1.601307851,245
2655,29.50887353,-1.719210404,238
2656,29.52451426,-1.709952916,244
2657,29.50189206,-1.746567399,236
2658,29.5052469,-1.769826138,232
2659,29.51364465,-1.662804002,251
2660,29.50966738,-1.696137376,243
2661,29.47766134,-1.667922104,265
2662,29.45481161,-1.658184474,272
2663,29.58995697,-1.644116668,220
2664,29.59729944,-1.618637563,213
2665,29.61851153,-1.595702002,170
2666,29.62805836,-1.661560156,159
2667,29.55375085,-1.666161036,246
2668,29.58476988,-1.637404188,222
2669,29.57961178,-1.676584503,194
2670,29.60411144,-1.656498014,218
2671,29.61918666,-1.710965591,165
2672,29.63470362,-1.711482676,138
2673,29.60324391,-1.68692742,206
2674,29.62760147,-1.702438833,149
2675,29.07925526,-2.427432952,168
2676,29.07386062,-2.414012585,162
2677,29.07418771,-2.409563124,167
2678,29.14766978,-2.45046,203
2679,28.97295374,-2.434107754,185
2680,28.98621665,-2.460237855,193
2681,28.98884371,-2.460975093,195
2682,28.99233079,-2.398796306,147
2683,29.26057169,-2.383872323,238
2684,29.26799916,-2.428500011,258
2685,29.23825084,-2.438342792,254
2686,29.27535431,-2.379141244,247
2687,29.24218124,-2.237563796,183
2688,29.25401251,-2.170711579,162
2689,29.24910605,-2.225608795,174
2690,29.24921367,-2.223634072,179
2691,29.12295512,-2.348815655,146
2692,29.07379404,-2.341078,152
2693,29.0991019,-2.364623172,149
2694,29.13833306,-2.354003513,158
2695,29.1594752,-2.331024449,156
2696,29.13533382,-2.331998822,157
2697,29.16411968,-2.296039971,161
2698,29.14591943,-2.327237758,158
2699,29.27025113,-2.315920462,211
2700,29.22119486,-2.345657753,210
2701,29.284175,-2.317773597,249
2702,29.26078659,-2.319637643,197
2703,29.02390937,-2.530778504,148
2704,29.06843428,-2.501216954,176
2705,29.06879533,-2.521755778,168
2706,29.11538533,-2.502169509,193
2707,29.21198323,-2.25482896,161
2708,29.2526365,-2.254536444,183
2709,29.24935731,-2.272507824,176
2710,29.22180432,-2.280988175,162
2711,29.16781778,-2.192815797,146
2712,29.06851467,-2.293254025,152
2713,29.07196627,-2.350209341,146
2714,29.18116376,-2.175823215,148
2715,29.17384772,-2.278299425,155
2716,29.18324854,-2.313289826,174
2717,29.19775791,-2.336560083,175
2718,29.17052491,-2.310502899,161
2719,29.28839903,-2.221037645,172
2720,29.28852339,-2.211853206,156
2721,29.29503918,-2.236007953,171
2722,29.29741226,-2.218175997,176
2723,29.03064449,-2.359486198,168
2724,29.02349955,-2.360394639,156
2725,29.02564214,-2.312958988,160
2726,29.01805004,-2.354699496,168
2727,29.20000403,-2.470332596,228
2728,29.18633319,-2.454266404,172
2729,29.16798544,-2.431409822,187
2730,29.23229681,-2.458611271,223
2731,29.04055887,-2.458374425,149
2732,29.02915737,-2.442075831,162
2733,28.99978407,-2.47446435,190
2734,29.01273821,-2.479627073,194
2735,29.02262147,-2.397781726,158
2736,29.02961552,-2.428960925,152
2737,29.02129743,-2.389863004,174
2738,29.03224883,-2.40767431,162
2739,29.38234453,-1.547085503,235
2740,29.39567501,-1.522653402,258
2741,29.38957532,-1.547840428,252
2742,29.37242261,-1.562491821,241
2743,29.34638133,-1.544363815,198
2744,29.34928409,-1.543494553,198
2745,29.34291468,-1.579579659,222
2746,29.32821271,-1.6016008,202
2747,29.32852855,-1.636706041,197
2748,29.29131189,-1.628019331,185
2749,29.36405541,-1.63719561,227
2750,29.28181063,-1.622958887,182
2751,29.25770729,-1.696684226,158
2752,29.25708383,-1.688392234,149
2753,29.26458721,-1.692477296,154
2754,29.25255748,-1.691400412,146
2755,29.3685028,-1.715775128,199
2756,29.38303188,-1.693257444,225
2757,29.39173723,-1.692116048,249
2758,29.37594828,-1.729448139,215
2759,29.37941707,-1.659245101,260
2760,29.36897075,-1.632995197,219
2761,29.37324409,-1.64719161,232
2762,29.40018334,-1.626061981,228
2763,29.25150324,-1.75921413,141
2764,29.24699847,-1.755924915,145
2765,29.2428977,-1.72428623,142
2766,29.24039282,-1.720466722,144
2767,29.3896797,-1.61235103,222
2768,29.37000099,-1.5814487,237
2769,29.36327033,-1.608135788,214
2770,29.3987962,-1.597076476,229
2771,29.34234618,-1.680002941,182
2772,29.36442978,-1.666517951,210
2773,29.33662341,-1.678491791,193
2774,29.37533947,-1.671030805,269
2775,29.30357565,-1.736697731,176
2776,29.28655001,-1.737839749,156
2777,29.29662259,-1.761755787,169
2778,29.28322326,-1.768139958,141
2779,29.31134836,-1.722127765,166
2780,29.34226776,-1.701645826,189
2781,29.32770799,-1.717980459,199
2782,29.33463162,-1.712666385,198
2783,29.33089556,-1.653344886,195
2784,29.26510662,-1.648786157,168
2785,29.28687546,-1.649511742,174
2786,29.31618907,-1.657156958,161
2787,29.29821346,-1.69799198,174
2788,29.28181826,-1.703526049,176
2789,29.28370325,-1.682311512,171
2790,29.31801317,-1.687681792,168
2791,29.02604794,-2.725552698,92
2792,29.00814412,-2.69616448,104
2793,29.04176893,-2.723001153,100
2794,29.01620458,-2.71234381,99
2795,29.15150784,-2.517381807,191
2796,29.25196244,-2.505831745,231
2797,29.21640653,-2.520382322,205
2798,29.16390666,-2.550104811,186
2799,29.17997844,-2.571153703,188
2800,29.22422024,-2.623965751,184
2801,29.33154476,-2.571177203,242
2802,29.27446989,-2.521322793,243
2803,28.92177535,-2.581986945,177
2804,28.97142116,-2.616498588,144
2805,28.96273652,-2.602913347,154
2806,28.92731217,-2.579264154,163
2807,28.94672628,-2.459812884,175
2808,28.95009742,-2.493113665,189
2809,28.96609606,-2.415379245,154
2810,28.94667785,-2.445562803,178
2811,28.91378852,-2.446007772,152
2812,28.88614545,-2.445550251,136
2813,28.92084829,-2.461869224,158
2814,28.91898661,-2.480072257,169
2815,29.05026341,-2.645969228,118
2816,29.04002351,-2.647655068,112
2817,29.04845576,-2.613686212,113
2818,29.04217129,-2.616403693,114
2819,28.99546952,-2.605527164,137
2820,28.9829618,-2.601999388,146
2821,28.96149016,-2.576521305,160
2822,28.99654787,-2.614715317,148
2823,28.92504297,-2.501949652,187
2824,28.91152519,-2.50315785,164
2825,28.92386978,-2.489661585,165
2826,28.91327959,-2.470558687,169
2827,28.89849031,-2.395570169,146
2828,28.9395467,-2.376554853,150
2829,28.96140978,-2.388049626,136
2830,28.88449684,-2.456682864,136
2831,29.017534,-2.674948742,92
2832,29.01913884,-2.632263465,105
2833,29.0179394,-2.65017357,88
2834,29.02516902,-2.638952894,99
2835,28.89256826,-2.518649069,158
2836,28.87736641,-2.548978208,154
2837,28.88888606,-2.549579974,164
2838,28.91062891,-2.516041467,174
2839,28.9352013,-2.414316286,153
2840,28.93293659,-2.404201958,149
2841,28.94075189,-2.422208883,175
2842,28.93842247,-2.402653401,148
2843,28.91864962,-2.394097983,156
2844,28.91099538,-2.392904571,155
2845,28.90987749,-2.403087367,153
2846,28.91475862,-2.398497005,149
2847,28.98702199,-2.523995689,186
2848,28.99842342,-2.532961862,164
2849,28.98600965,-2.52316591,196
2850,28.99358795,-2.546042523,192
2851,29.05939529,-2.55067281,152
2852,29.05559357,-2.54332761,143
2853,29.01020617,-2.547177241,167
2854,29.05727552,-2.553763769,143
2855,28.90451334,-2.532468858,163
2856,28.93138951,-2.539002999,175
2857,28.97068263,-2.52337101,200
2858,28.94221117,-2.547338523,190
2859,28.92646554,-2.655186844,156
2860,28.98512741,-2.6684686,121
2861,28.94093885,-2.653669851,156
2862,28.94144486,-2.673955961,152
2863,28.96619008,-2.635644911,163
2864,29.00417049,-2.650764718,101
2865,28.99176367,-2.631594381,117
2866,28.94131618,-2.628623336,167
2867,29.27955606,-1.905125782,151
2868,29.28358376,-1.895626533,165
2869,29.2844015,-1.896876227,160
2870,29.29513128,-1.929056844,148
2871,29.34825342,-1.998330974,157
2872,29.383867,-1.962979402,214
2873,29.42051249,-1.921893981,255
2874,29.38478956,-1.934462804,198
2875,29.35706261,-1.808869187,204
2876,29.30773013,-1.825756013,166
2877,29.33356635,-1.801023324,208
2878,29.34126519,-1.810771135,207
2879,29.29266472,-1.793737824,160
2880,29.29147362,-1.804452006,143
2881,29.31130536,-1.796479594,187
2882,29.28869112,-1.793540311,165
2883,29.27871276,-1.901977831,156
2884,29.23065681,-1.916281007,138
2885,29.25645614,-1.966169433,139
2886,29.20956381,-2.02808922,151
2887,29.45495633,-1.918619346,250
2888,29.43052231,-1.906731458,268
2889,29.44369873,-1.958365664,240
2890,29.43515305,-1.926136907,250
2891,29.4993116,-2.053720358,238
2892,29.46631608,-2.034816508,225
2893,29.41481452,-2.034281401,169
2894,29.46103148,-1.988041236,204
2895,29.43932266,-1.877660505,255
2896,29.37546546,-1.89888387,169
2897,29.40430607,-1.910087689,217
2898,29.40936329,-1.880954517,242
2899,29.34786913,-1.959596061,176
2900,29.34297006,-1.967460469,177
2901,29.34538033,-1.928708495,161
2902,29.35146748,-1.921681586,168
2903,29.35332413,-1.856899274,220
2904,29.3238368,-1.87849509,192
2905,29.31864617,-1.842494725,175
2906,29.3062386,-1.863888879,174
2907,29.45036628,-1.98489433,192
2908,29.41277273,-1.979904295,226
2909,29.42041119,-2.017257027,172
2910,29.41861558,-2.010613723,173
2911,29.42221784,-1.770109512,240
2912,29.3886899,-1.736892852,203
2913,29.39394779,-1.739155125,222
2914,29.33548321,-1.793441712,205
2915,29.34566718,-1.882532206,188
2916,29.39656222,-1.848774954,232
2917,29.3677207,-1.869336155,183
2918,29.37202849,-1.84595852,219
2919,29.51900303,-1.974837123,242
2920,29.47716549,-1.920757952,233
2921,29.49699414,-1.957394335,224
2922,29.46214424,-1.945133456,235
2923,30.16700636,-1.934255844,145
2924,30.16116222,-1.882024326,168
2925,30.14304778,-1.834712974,153
2926,30.15116332,-1.851965186,169
2927,30.16377022,-1.943969167,141
2928,30.03617052,-1.925332459,165
2929,30.04925449,-1.905827854,136
2930,30.04500923,-1.910653777,133
2931,30.04193411,-1.934725921,149
2932,30.04101068,-1.913498706,151
2933,30.23160817,-1.873467619,164
2934,30.21510097,-1.865037093,178
2935,30.25370183,-1.879736784,157
2936,30.23004443,-1.848081118,158
2937,30.25932315,-1.871060781,168
2938,30.05851266,-1.932591672,134
2939,30.05928702,-1.933507748,148
2940,30.05869583,-1.918356639,140
2941,30.0564846,-1.920676066,152
2942,30.0550992,-1.933525927,132
2943,30.05865581,-1.860947647,150
2944,30.0669744,-1.887588538,145
2945,30.07321492,-1.828067947,160
2946,30.05972062,-1.861823713,163
2947,30.07127068,-1.866045635,170
2948,30.02079428,-1.916587826,171
2949,30.02534615,-1.885667992,164
2950,30.01250938,-1.896951555,183
2951,30.00918666,-1.887003998,197
2952,30.0248993,-1.920623675,161
2953,30.09052658,-1.935002253,150
2954,30.07136565,-1.937182116,140
2955,30.08921823,-1.946161944,147
2956,30.07886871,-1.938195812,150
2957,30.08767457,-1.935159926,138
2958,30.07591705,-1.948156198,150
2959,30.09003105,-1.956022219,140
2960,30.09247899,-1.963245338,150
2961,30.08415338,-1.948878188,149
2962,30.09947204,-1.958762531,146
2963,30.12836806,-1.93084892,143
2964,30.12263812,-1.954258655,141
2965,30.13770246,-1.928902427,155
2966,30.12687993,-1.941614512,148
2967,30.1354116,-1.952967049,142
2968,30.08744086,-1.899614435,148
2969,30.09045733,-1.906532026,133
2970,30.09971741,-1.909089112,149
2971,30.106032,-1.919520901,145
2972,30.12476681,-1.920963566,148
2973,30.15578021,-1.951843975,143
2974,30.18369072,-1.929185046,140
2975,30.18726338,-1.960281107,134
2976,30.18899802,-1.961498864,142
2977,30.14681641,-1.941641539,149
2978,30.11253033,-1.827050121,147
2979,30.09657806,-1.826228894,161
2980,30.08559131,-1.887477841,143
2981,30.12999377,-1.819826485,150
2982,30.13380679,-1.843682012,146
2983,30.11255624,-1.951000234,145
2984,30.11963128,-1.959832216,154
2985,30.09986787,-1.96539185,146
2986,30.11621629,-1.950623762,155
2987,30.10270897,-1.956182422,141
2988,30.23437972,-1.905322472,166
2989,30.24789896,-1.921474959,146
2990,30.25065855,-1.912208948,157
2991,30.24502523,-1.908195962,170
2992,30.25301329,-1.897851297,185
2993,30.15614841,-1.823813093,161
2994,30.20122561,-1.832656781,149
2995,30.17843187,-1.815376971,148
2996,30.18678847,-1.852893237,152
2997,30.15648242,-1.810478942,168
2998,30.09023666,-2.046995132,150
2999,30.09610822,-2.013579383,145
3000,30.09453511,-2.008912544,150
3001,30.11850969,-2.036395699,135
3002,30.09582655,-2.04302595,150
3003,30.07287469,-2.010477928,173
3004,30.07438027,-2.004210714,172
3005,30.09015248,-1.984865819,153
3006,30.08705881,-1.983872685,160
3007,30.10380201,-1.983216799,156
3008,30.07599566,-1.985421715,147
3009,30.08217943,-1.968206529,152
3010,30.0830283,-1.96581407,144
3011,30.07893274,-1.961461443,132
3012,30.08041497,-1.983695391,150
3013,30.13272552,-2.005562515,140
3014,30.13034793,-2.004495185,146
3015,30.10401573,-1.989046724,159
3016,30.10995419,-1.9930636,150
3017,30.09680958,-1.999366046,166
3018,30.14750768,-2.00614694,134
3019,30.14526001,-1.994731751,156
3020,30.12080832,-1.962792003,154
3021,30.16469145,-1.997060386,135
3022,30.15676534,-2.019050261,126
3023,30.10114053,-1.967791605,151
3024,30.08842822,-1.967697717,151
3025,30.10169453,-1.979694056,150
3026,30.10100038,-1.974989313,150
3027,30.09447947,-1.97102951,151
3028,30.06866334,-1.987247194,160
3029,30.06999403,-1.975841973,155
3030,30.06913987,-1.987249702,164
3031,30.06591647,-2.000499206,173
3032,30.0524521,-1.998619434,154
3033,30.19596666,-2.015124284,137
3034,30.19547806,-2.022622702,138
3035,30.22001746,-2.016777965,140
3036,30.18905697,-1.991843104,140
3037,30.21147415,-2.043303852,145
3038,30.10777765,-1.978041545,143
3039,30.11063489,-1.966655426,142
3040,30.10593216,-1.983394091,156
3041,30.12368269,-1.985869982,139
3042,30.11533307,-1.976912198,155
3043,30.16928863,-1.977760885,139
3044,30.14924778,-1.955999288,139
3045,30.15364851,-1.968247045,155
3046,30.18088172,-1.9835513,132
3047,30.17300659,-1.993712505,126
3048,30.05782246,-1.956224386,150
3049,30.05872465,-1.962892204,160
3050,30.05715447,-1.957073168,152
3051,30.05522016,-1.949819183,153
3052,30.05589085,-1.958763324,139
3053,30.02236682,-1.936535353,162
3054,30.00862897,-1.941398812,152
3055,30.01279654,-1.946425383,144
3056,30.00991235,-1.912528311,169
3057,30.02208798,-1.918889409,163
3058,30.02484841,-1.969954382,142
3059,30.03471174,-1.972942099,183
3060,30.03568021,-1.962298734,183
3061,30.02597363,-2.014804494,144
3062,30.01434692,-1.961378935,151
3063,30.0418046,-1.956679982,144
3064,30.05004634,-1.959316549,158
3065,30.04390312,-1.956883348,164
3066,30.04868533,-1.952985057,147
3067,30.04137705,-1.959480094,182
3068,30.02259961,-2.054055776,143
3069,30.03155094,-2.036408022,145
3070,30.05273968,-2.017910401,155
3071,30.04153124,-2.039260809,166
3072,30.02957715,-2.028049024,141
3073,30.0536014,-1.938135069,148
3074,30.07165972,-1.945949383,136
3075,30.04854982,-1.939060183,145
3076,30.06158917,-1.942290678,161
3077,30.06922593,-1.942616705,141
3078,30.05393234,-1.963092356,153
3079,30.045171,-1.962415903,169
3080,30.0384491,-1.973503914,177
3081,30.05526392,-1.963930579,157
3082,30.0413354,-1.975121931,176
3083,30.03212354,-1.989870555,176
3084,30.03663875,-1.981839864,181
3085,30.04042519,-2.006449401,159
3086,30.04683653,-2.002281698,152
3087,30.03243702,-1.987843238,172
3088,30.06915038,-1.958291087,152
3089,30.06583457,-1.951128072,159
3090,30.07110109,-1.963354232,139
3091,30.06053178,-1.941880831,142
3092,30.066233,-1.969405019,143
3093,30.05614336,-1.970506273,158
3094,30.05711243,-1.967750515,150
3095,30.05002624,-1.973839489,148
3096,30.05499958,-1.965370879,153
3097,30.05181311,-1.973570611,154
